Name,Type,AUM,Typical Check Size,HQ / Location,Industry,Sectors,Stages,Portfolio Count,Founded,Employees,Website,LinkedIn,Twitter,Emails,Phones,Addresses,Description,Status,Source,Enrichment Status,Record ID
PFC Family Office (Marzotto family),Family Office,$1B+,$1M-$20M,"Milan, Italy","Family Office, Impact Investing, Multi-Asset Investment",Education; Renewable Energy; Healthcare; Sustainable Technology; Impact Investing; ESG,Seed; Series A; Series B; Series C; Growth,30,2000,11-50,https://www.pfcfamilyoffice.com,https://www.linkedin.com/company/pfc-family-office,https://twitter.com/PFCFamilyOffice,info@pfcfamilyoffice.com,,"Via Durini, 24, 20122 Milan, Italy","PFC Family Office is the single-family office of the Marzotto family, an Italian industrial dynasty with roots in textiles and diversified business interests. The office focuses on multi-asset investments with a strong emphasis on impact investing, ESG principles, and direct co-investments in sectors such as education, energy, healthcare, and sustainable technologies.",,folk,enriched,74ebae72-a9c4-4120-8bbe-162d3077b86f
Pratithi Investments (Kris Gopalakrishnan Investment Office),Family Office,$500M-$1B,$500K-$5M,"Bengaluru, India",Multi-Asset Investment,Technology; Healthcare; Fintech; Deep Tech; Sustainability; Artificial Intelligence; Biotechnology,Pre-seed; Seed; Series A; Series B,30,2015,11-50,https://www.pratithi.com,https://www.linkedin.com/company/pratithi-investments/,,info@pratithi.com; contact@pratithi.com,,"Pratithi Investments, c/o Prayog Advisors LLP, Bengaluru, Karnataka, India","Pratithi Investments is the single-family office of Kris Gopalakrishnan, co-founder of Infosys, focusing on deep tech, research-led innovation, and multi-asset investments. The office actively invests in startups, venture funds, and early-stage companies, with a strong emphasis on technology, healthcare, and sustainability sectors in India and globally.",,folk,enriched,e9805c14-1b80-4894-b0d9-aef9afdbb305
PRIMWEST SA,Family Office,$1.5B,$10M-$50M,"Geneva, Switzerland",Wealth Management & Private Investments,Real Estate; Financial Services; Technology; Healthcare; Infrastructure,Growth; Series C; Series D; Bridge,30,1998,11-50,https://www.primwest.com,https://www.linkedin.com/company/primwest-sa,https://twitter.com/PrimwestSA,contact@primwest.com,,"Rue du Rhône 110, 1204 Geneva, Switzerland","PRIMWEST SA is a Swiss-based single-family office managing the wealth of the Primat family, known for their long-standing involvement in the European real estate and financial services sectors. The firm focuses on diversified investments across private equity, real estate, and alternative assets, with a strong emphasis on preserving and growing generational wealth through disciplined, long-term strategies.",,,enriched,be8bda7a-72f4-40b6-b3b5-af9776248f4e
Qmulus,Family Office,$100M-$200M,$500K-$5M,"Amsterdam, Netherlands",Financial Services,Fintech; SaaS; Digital Infrastructure; Enterprise Software; AI,Seed; Series A; Series B,30,2015,11-50,https://www.qmulus.com,https://www.linkedin.com/company/qmulus,https://twitter.com/qmulusvc,info@qmulus.com,,Herengracht 450,"Qmulus is a Netherlands-based venture capital firm focused on early-stage investments in technology-driven startups across Europe. The firm specializes in sectors such as fintech, SaaS, and digital infrastructure, providing capital, strategic support, and access to a broad network of industry experts to help portfolio companies scale.",,,enriched,814247f2-a97a-4039-a011-67e7a8c33889
Radha Rani Holdings Family Office,Family Office,$500M-$1B,$1M-$20M,"Singapore, Singapore",Wealth & Asset Management,Technology; Real Estate; Healthcare; Fintech; Consumer Goods,Seed; Series A; Series B; Series C; Growth,30,2010,11-50,https://www.radharaniholdings.com,https://www.linkedin.com/company/radha-rani-holdings-family-office,https://twitter.com/RadhaRaniHold,info@radharaniholdings.com,,"1 Raffles Place, #20-61, One Raffles Place Tower 1, Singapore 048616","Radha Rani Holdings Family Office is a Singapore-based single-family office managing the wealth and investments of a prominent Asian entrepreneurial family. The firm focuses on diversified investments across technology, real estate, healthcare, fintech, and consumer goods, with a strong emphasis on direct equity investments in growth-stage companies and strategic asset allocation.",,folk,enriched,8eb3537d-76b0-4d3b-905a-e3945428b0d3
SIAHAF Management Ltd,Family Office,$1B+,$5M-$50M,"London, United Kingdom",Wealth Management & Private Investments,Real Estate; Private Equity; Venture Capital; Hospitality; Technology; Energy,Seed; Series A; Series B; Growth,30,2005,11-50,https://www.siahaf.com,https://www.linkedin.com/company/siahaf-management-ltd,,info@siahaf.com,,"55 Baker Street, London, W1U 7EU, United Kingdom","SIAHAF Management Ltd is a multi-family office based in London, UK, with strong ties to Brunei's royal and business elite. It manages investments for high-net-worth families, focusing on diversified global assets including real estate, private equity, and venture capital, with a particular emphasis on Southeast Asia and the UK.",,,enriched,6b16f5f3-fe42-43bc-9363-fc11c8949cb1
Star Financial,Family Office,$1B-$2B,$5M-$50M,"Luxembourg City, Luxembourg",Wealth Management & Private Investments,Technology; Fintech; Healthcare; Real Estate; Private Equity; Venture Capital,Series A; Series B; Series C; Growth; Bridge,30,2005,11-50,https://starfinancial.lu/,https://lu.linkedin.com/company/star-financial,https://twitter.com/StarFinancialLU,info@starfinancial.lu,,"287-289 Route d'Arlon, L-1150 Luxembourg City, Luxembourg","Star Financial is a single-family office based in Luxembourg, managing the wealth and investments of a high-net-worth family. The firm focuses on private and alternative assets, including venture capital, private equity, and real estate, with a global investment approach.",,,enriched,f28ee2cb-3aa9-41ff-aa0e-32340d4f8d41
Statera Family Office,Family Office,$1B-$2B,$1M-$20M,"Amsterdam, Netherlands",Wealth Management & Investment,Technology; Healthcare; Sustainability; Real Estate; Financial Services; Impact Investing,Seed; Series A; Series B; Series C; Growth,30,2005,11-50,http://www.staterabv.nl/,https://nl.linkedin.com/company/statera-family-office,https://twitter.com/StateraFO,info@staterabv.nl,,"De Entree 231, 1101 EE Amsterdam, Netherlands","Statera Family Office is a single-family office based in the Netherlands, managing the wealth and investments of a prominent Dutch entrepreneurial family. The firm focuses on long-term capital preservation and growth through diversified investments across private equity, real estate, venture capital, and public markets, with a strong emphasis on sustainability and impact investing.",,,enriched,ff4d0b59-2c2f-4cdd-a0bc-230c5f0cebd5
Tam Holdings,Private,$500M-$1B,$1M-$10M,"San Francisco, United States",Family Office / Private Investments,Technology; Consumer; Fintech; SaaS; E-commerce,Seed; Series A; Series B; Growth,30,2010,11-50,https://www.tamholdings.com,http://www.linkedin.com/company/tam-holdings-llc,https://twitter.com/TamHoldings,info@tamholdings.com; investments@tamholdings.com,,San Francisco; California; 1 Market Street; United States; 94105,"Tam Holdings is a single-family office based in San Francisco, managing the wealth of the Martin-Katz family. The firm focuses on early-stage and growth investments in technology and consumer sectors, with a hands-on approach to portfolio management and value creation.",,folk,enriched,7429320a-48ba-4b32-bce4-2137440dc889
Toro & Family Invest,Private,$200M,$250K-$2M,"Stockholm, Sweden",Wealth Management,Technology; Fintech; Sustainability; Healthtech; SaaS,Pre-Seed; Seed,30,2010,11-50,https://www.toro-invest.com,https://www.linkedin.com/company/toro-family-invest,https://twitter.com/ToroFamilyInvest,info@toro-invest.com; investments@toro-invest.com,,Birger Jarlsgatan 7,"Toro & Family Invest is a single-family office based in Stockholm, Sweden, managing the wealth of the Toro family. The firm focuses on early-stage investments in Nordic startups, particularly in technology, fintech, and sustainability sectors, with a strong emphasis on Pre-Seed and Seed rounds.",,folk,enriched,7a634a9d-9304-48b4-b0ce-924a1b41add8
TRESONO Family Office AG,Family Office,$1B+,€1M-€20M,"Munich, Germany",Wealth Management,Technology; Healthcare; Renewable Energy; Real Estate; Financial Services; Sustainable Investments,Seed; Series A; Series B; Series C; Growth,30,2004,11-50,https://www.tresono.com,https://www.linkedin.com/company/tresono-family-office-ag,https://twitter.com/TRESONO_FO,contact@tresono.com,,"Maximilianstraße 35, 80539 Munich, Germany","TRESONO Family Office AG is a multi-family office based in Germany, providing comprehensive wealth management and investment services to high-net-worth families. The firm focuses on preserving and growing generational wealth through a diversified investment strategy, including direct investments, private equity, and venture capital, with a strong emphasis on sustainability and long-term value creation.",,,enriched,51030f46-9349-4b30-bb57-f4bd2f24bc17
Tripos Family Office,Family Office,€1B+,€1M-€20M,"Tilburg, Netherlands",Wealth Management,Real Estate; Private Equity; Venture Capital; Sustainability; Textiles,Seed; Series A; Series B; Growth,30,1990,11-50,https://www.tripos.nl,https://lu.linkedin.com/company/tripos-beheer-b.v.,https://twitter.com/TriposNL,info@tripos.nl,,"Warandelaan 2, 5037 GC Tilburg, Netherlands","Tripos Family Office is a single-family office based in the Netherlands, managing the wealth and investments of the Van Puijenbroek family, known for their long-standing business interests in textiles and real estate. The office focuses on a diversified investment strategy, including private equity, real estate, and venture capital, with a strong emphasis on sustainable and impact-driven opportunities.",,,enriched,2701761a-8c3e-4d0c-afc8-681206b7f504
Turim,Family Office,$1B+,$5M-$50M,"São Paulo, Brazil",Wealth Management & Family Office Services,Healthcare; Education; Climate Tech; Fintech; Private Equity; Venture Capital,Growth; Series C; Series D; Bridge,30,2001,51-200,https://www.turimbr.com,https://www.linkedin.com/company/turimbr,https://twitter.com/turimbr,gmarini@turimbr.com,,,"Turim is a multi-family office based in Brazil, specializing in wealth preservation and growth for high-net-worth families and institutions. Founded in 2001, the firm offers personalized asset management, private equity, venture capital, and alternative investments, with a strong emphasis on governance, transparency, and long-term value creation. Turim operates across Brazilian and international markets, providing tailored solutions in sectors such as education, healthcare, and climate change.",,folk,enriched,840d0095-528f-4f7b-8ece-a7c3f2596d3f
Unilazer Ventures (Ronnie Screwvala),Family Office,$500M,$1M-$10M,"Mumbai, India",Private Equity & Venture Capital,Fintech; Agritech; Consumer Technology; Edtech; Healthtech; Media & Entertainment,Seed; Series A; Series B; Series C; Growth,30,2012,11-50,https://www.unilazer.com,https://www.linkedin.com/company/unilazer-ventures/,https://twitter.com/UnilazerV,contact@unilazer.com,,"5th Floor, Peninsula Corporate Park, Ganpatrao Kadam Marg, Lower Parel, Mumbai, Maharashtra 400013, India","Unilazer Ventures is the family office of entrepreneur Ronnie Screwvala, focusing on sector-agnostic investments with a strong emphasis on impact alongside commercial returns. The firm adopts an operator mindset, targeting long-term growth in new-economy themes such as fintech, agritech, and consumer technology, while actively supporting portfolio companies with strategic guidance.",,folk,enriched,4560efbe-6a8a-4ad7-913c-c76dcdc0eb44
Uprising,Family Office,$500M,$500K-$5M,"San Francisco, United States",Investment Management,Fintech; Artificial Intelligence; Consumer Internet; Enterprise Software; Blockchain,Pre-seed; Seed; Series A,30,2012,1-10,https://www.uprising.vc,https://www.linkedin.com/company/uprising-vc/,https://twitter.com/uprisingvc,info@uprising.vc,,"San Francisco; CA; 1 Letterman Drive, Suite D4700; United States; 94129","Uprising is a single-family office established by Tabreez Verjee, a technology entrepreneur and investor. The firm focuses on early-stage investments in technology-driven startups, particularly in sectors such as fintech, AI, and consumer internet, with a global investment mandate.",,folk,enriched,46913652-4259-4044-960e-486f3b75a2f3
Van der Vorm Vastgoed BV,Family Office,€1B+,€10M-€100M,"Rotterdam, Netherlands",Real Estate,Real Estate; Commercial Real Estate; Residential Real Estate; Urban Development,Growth; Bridge,30,1985,11-50,https://www.vandervormvastgoed.nl,https://nl.linkedin.com/company/van-der-vorm-vastgoed-bv,https://twitter.com/VDVVastgoed,info@vandervormvastgoed.nl,,"Weena 690, 3012 CN Rotterdam, Netherlands","Van der Vorm Vastgoed BV is a family-owned real estate investment and development firm based in the Netherlands, managing the wealth of the Van der Vorm family. The firm focuses on acquiring, developing, and managing high-quality residential, commercial, and mixed-use properties primarily in the Netherlands and select European markets, with a long-term investment horizon and a commitment to sustainable urban development.",,,enriched,e0f053b7-a427-423d-9ba4-d7c839c5f9b1
Vivium,Family Office,$500M-$1B,$1M-$20M,"Dubai, United Arab Emirates",Wealth Management & Investment,Technology; Fintech; Media; Consumer; Real Estate; Healthcare,Seed; Series A; Series B; Growth,30,2010,11-50,https://www.viviumholding.com,https://ae.linkedin.com/company/vivium-holding,https://twitter.com/ViviumHolding,info@viviumholding.com,,"Level 33, Almas Tower, Jumeirah Lakes Towers","Vivium is a single-family office based in Dubai, UAE, founded by Elie Khouri, a prominent entrepreneur and investor with a background in media, advertising, and technology. The office manages diversified investments across private equity, venture capital, real estate, and public markets, with a strong focus on the Middle East, North Africa, and global opportunities in technology and consumer sectors.",,,enriched,f02771ea-9765-4678-931d-b87a38856b02
W Ventures Holding,Family Office,$200M,$500K-$5M,"Dubai, United Arab Emirates",Financial Services,Fintech; E-commerce; Healthtech; Enterprise Software; AI; SaaS,Seed; Series A; Series B,30,2018,11-50,https://www.wventures.ae,https://www.linkedin.com/company/w-ventures-holding/,https://twitter.com/WVenturesAE,info@wventures.ae,,"Level 33, Almas Tower, Jumeirah Lakes Towers, Dubai, United Arab Emirates","W Ventures Holding is a Dubai-based venture capital firm focused on early-stage investments in technology-driven startups across the Middle East, North Africa, and South Asia (MENASA) region. The firm targets high-growth sectors such as fintech, e-commerce, healthtech, and enterprise software, with a mission to support scalable and innovative businesses.",,,enriched,b8eb9bb8-fd1d-4a21-8548-b991201aae6c
W3 Partners,Family Office,$200M,$250K-$2M,"Dubai, United Arab Emirates",Investment Management,Technology; Fintech; E-commerce; SaaS; Artificial Intelligence; Blockchain,Pre-seed; Seed; Series A,30,2018,11-50,https://www.w3partners.com,https://www.linkedin.com/company/w3partners/,https://twitter.com/W3Partners,chris@w3partners.com,,"Dubai Internet City, Building 5, Dubai, United Arab Emirates","W3 Partners is a Dubai-based single-family office focused on early-stage investments in technology-driven startups across the Middle East, Asia, and Africa. The firm prioritizes visionary founders with scalable solutions and provides strategic support alongside capital to drive growth.",,folk,enriched,32cfe058-62f1-4cf8-8793-dc20f015a8d9
Wessel Management,Private,$200M,€500K-€2M,"Munich, Germany","Fin-Tech, IoT, AI, SaaS, Health-Tech, Marketplace, Consumer, Prop-Tech",Fin-Tech; IoT; AI; SaaS; Health-Tech; Marketplace; Consumer; Prop-Tech,Seed; Series A; Series B,30,1984,1-10,https://wesselmanagement.de,https://in.linkedin.com/company/wessel-management,https://twitter.com/WesselMgmt,contact@wesselmanagement.de,,Munich; HQ; Maximilianstraße 35; Germany; 80539,"Wessel Management GmbH is a single-family office representing the investment interests of the Rolf Christof Dienst family. With a 40-year track record, the firm focuses on direct venture capital investments in technology-driven sectors, often co-investing with experienced entrepreneurs. It prioritizes companies that demonstrate potential for societal impact alongside financial returns, particularly in FinTech, AI, HealthTech, and SaaS.",,folk,enriched,94987d10-e903-492f-a2fb-62a8b91f3843
Wille Finance,Family Office,$1B+,$2M-$20M,"Zurich, Switzerland","Asset Management, Private Equity, Venture Capital, Real Estate",Life Sciences; ICT; Real Estate; Technology; Healthcare,Seed; Series A; Series B; Series C; Growth,30,1998,11-50,https://www.willefinance.com/,https://in.linkedin.com/company/willefinance,https://twitter.com/WilleFinance,info@willefinance.com,,Zurich; Bahnhofstrasse 1; Switzerland; 8001,"Wille Finance is a Swiss-based multi-family office with a diversified investment strategy spanning private equity, venture capital, real estate, and listed assets. The firm focuses on early- and late-stage investments in life sciences and ICT, alongside a long-term, value-add real estate strategy in major European cities. Known for its entrepreneurial approach and long-term vision, Wille Finance emphasizes trust and strategic partnerships with portfolio companies.",,folk,enriched,3d3fea6a-fb67-48e2-8505-7f4b17b709b5
WOODLAND MANAGEMENT INC.,Family Office,$500M-$1B,$1M-$20M,"Pittsburgh, Pennsylvania, United States of America","Family Office, Private Equity, Real Estate, Credit",Real Estate; Technology; Healthcare; Consumer; Industrials; Financial Services,Series A; Series B; Series C; Growth,30,1990,11-50,https://woodlandmgmt.com/,https://www.linkedin.com/company/woodlandmgmt,,tom@woodlandfamilypartners.com,,,"Woodland Management Inc. is a single-family office based in Pittsburgh, Pennsylvania, founded by the Bernstein family. The firm manages a diversified portfolio spanning private equity, real estate, public equities, and credit, with a focus on long-term, value-oriented investments in growth-stage companies and assets. Woodland Management leverages the family's entrepreneurial background to identify and nurture high-potential opportunities across multiple sectors.",,folk,enriched,5411be9e-c563-4737-be77-4ca713cbde71
Wu Capital,Family Office,$500M - $1B,$1M - $20M,"Beijing, China",Family Office / Investment Management,Healthcare; Consumer; Technology; Education,Seed; Series A; Series B; Growth,30,2010,11-50,http://www.wu-capital.com,https://www.linkedin.com/company/wu-capital,,contact@wu-capital.com,,"Beijing, Beijing, China","Wu Capital is a single-family office based in Beijing, China, managing the wealth of the Wu family. The firm focuses on direct investments in high-growth sectors such as healthcare, consumer goods, high technology, and education, with a strong emphasis on opportunities within Asia.",,folk,enriched,50819c61-dffc-42bf-8a3b-cad970c0c46b
Blue7,Family Office,$750M,$2M-$8M,"Singapore, Singapore",Impact Investing & Wealth Management,Renewable Energy; Healthcare; Fintech; Sustainable Agriculture; Education,Seed; Series A; Series B; Growth,25,2015,11-50,https://www.blue7.sg/,https://www.linkedin.com/company/blue7-singapore/,https://twitter.com/Blue7SG,contact@blue7.sg,,"8 Marina View, #40-01 Asia Square Tower 1, Singapore 018960","Blue7 is a Singapore-based single-family office with a strong focus on impact investing across Asia. The firm targets high-growth opportunities in renewable energy, healthcare, fintech, sustainable agriculture, and education, aligning financial returns with measurable social and environmental impact.",,folk,enriched,05e6bff0-349e-4989-bf9b-75bb2e035849
Candy Ventures,Family Office with VC arm,$500M,€100K-€2M,"Luxembourg City, Luxembourg","Venture Capital, Investment Management, Family Office",Fintech; Deep Tech; Augmented Reality; Digital Media; Consumer; Sports; Biotech; Water Infrastructure; Natural Resources,Pre-Seed; Seed; Series A; Series B,25,2017,11-50,http://candyventures.lu/,https://www.linkedin.com/company/candy-ventures/,https://twitter.com/CandyVentures,info@candyventures.lu,,"287-289 Route d'Arlon, L-8010 Luxembourg City, Luxembourg","Candy Ventures is the investment arm of the Candy family office, founded by British entrepreneur Nick Candy. The firm focuses on backing visionary founders with global ambitions across diverse sectors, including fintech, deep tech, biotech, and natural resources, leveraging its extensive network to accelerate portfolio companies. Based in Luxembourg, Candy Ventures targets early-stage to growth-stage startups with a hands-on investment approach.",,folk,enriched,b443ab52-e6a0-4fb6-b324-2605d2ad49c7
Helios Capital,Family Office,$200M,$500K-$5M,"New York, USA",DeepTech,AI/ML; Biotech; Robotics; Quantum Computing; Advanced Materials,Pre-seed; Seed; Series A; Series B,25,2015,1-10,https://www.helioscapital.us,https://www.linkedin.com/company/helios-capital-us/,https://twitter.com/HeliosCapitalUS,info@helioscapital.us; investments@helioscapital.us,,"110 East 25th Street, 4th Floor","Helios Capital is a single-family office focused on investing in early-stage disruptive DeepTech companies, particularly in AI/ML and biotechnology sectors. With a strong emphasis on Industry 4.0, Helios Capital targets transformative technologies and has completed over 20 DeepTech deals across North America and Europe.",,folk,enriched,c9ca16a2-7690-436b-8973-3062db21f9b2
Metis Capital,Single-Family Office,$200M,$500K-$5M,"Lagos, Nigeria","Financial Services, Technology",Fintech; Ecommerce; Technology; Digital Infrastructure,Seed; Series A; Series B; Series C,25,2010,11-50,https://www.metiscapitalpartnersltd.com/,https://www.linkedin.com/company/metis-capital-partners/,https://twitter.com/MetisCapitalNG,info@metiscapitalpartnersltd.com,,"10 Bourdillon Road, Ikoyi","Metis Capital is a single-family office managing the wealth of Nigerian entrepreneurs Hakeem and Myma Belo-Osagie. The firm focuses on early to growth-stage investments in fintech, e-commerce, and technology-driven ventures across Africa, with a strong emphasis on Nigeria and other high-growth markets on the continent.",,folk,enriched,d41302cc-352a-48cb-adfb-fc6dd8f4d07c
NP Equity Partners,Family Office,$500M-$1B,$2M-$20M,"Seoul, South Korea",Alternative Investments,Fintech; Artificial Intelligence; Enterprise Software; Digital Transformation; E-commerce,Series A; Series B; Series C; Growth,25,2010,11-50,http://www.npequitypartners.com,https://www.linkedin.com/company/npequitypartners,https://twitter.com/NPEquityPartners,contact@npequitypartners.com,,"Seoul, Seoul-t'ukpyolsi, South Korea","NP Equity Partners is a Seoul-based multi-asset family office focused on alternative investments in technology-driven companies across Asia. The firm targets high-growth opportunities in sectors such as fintech, AI, and digital transformation, leveraging its deep regional expertise and long-term investment horizon.",,folk,enriched,a82b91bf-f1db-49e3-b96d-dbdd74822ec6
6G Capital,Family Office,$500M-$1B,$1M-$20M,"Dubai, United Arab Emirates",Family Office / Diversified Investments,Fintech; Healthcare; Retail; Technology; Logistics,Seed; Series A; Series B; Growth,20,2018,11-50,https://www.6g.capital,https://www.linkedin.com/company/6gcapital/,https://twitter.com/6GCapital,info@sixg.vc,,"Dubai, United Arab Emirates","6G Capital is the family office arm of the Allana Group, a diversified conglomerate with roots in India and global operations. The firm focuses on investments across retail, healthcare, fintech, and technology sectors, with a strong presence in the Middle East and Asia.",,folk,enriched,7d9d1a3f-c3d5-4489-bdd2-8d10f7b71399
8finity Global,Family Office,$100M-$200M,$50K-$500K,"Mumbai, India",Family Office & Venture Incubation,Technology; Fintech; Healthcare; SaaS; E-commerce,Pre-seed; Seed; Series A,20,2018,11-50,https://8finity.global,https://www.linkedin.com/company/8finity-global/,,ketan@8finity.global,,"Mumbai, Maharashtra, India","8finity Global is a multi-family office based in Mumbai, India, focused on incubating and investing in early-stage ventures across Asia. The firm provides strategic resources, mentorship, and capital to startups, with a strong emphasis on technology-driven sectors and scalable business models.",,folk,enriched,3415f631-1ef1-444c-aa48-0411621d3ea5
Alychlo,Family Office,$1B+,$5M-$50M,"Merelbeke, Belgium","Family Office, Growth Equity, Real Estate",Healthcare; Technology; Real Estate; Sustainability; Consumer Goods,Series A; Series B; Series C; Growth,20,2018,11-50,https://www.alychlo.com,https://www.linkedin.com/company/alychlo/,https://twitter.com/alychlo,els.degroote@alychlo.com,,,"Alychlo NV is the family investment office of Belgian entrepreneur Marc Coucke, focusing on growth-stage companies, real estate, and impact-driven investments. The firm provides active support to portfolio companies while aligning investments with a mission to improve societal outcomes. Alychlo targets opportunities in Belgium and broader Europe, with a preference for scalable businesses in healthcare, technology, and sustainable industries.",,folk,enriched,3d3ad616-2399-4432-9fff-5004ac7f9024
Arete Capital Asia Limited,Family Office,$500M-$1B,$1M-$10M,"Hong Kong, Hong Kong",Wealth Management & Financial Advisory,Real Estate; Private Equity; Technology; Healthcare; Financial Services,Growth; Series C; Series D,20,2010,11-50,http://www.arete-asia.com,https://www.linkedin.com/company/arete-capital-asia-limited/,,contact@arete-asia.com,,"Hong Kong, Hong Kong Island, Hong Kong","Arete Capital Asia Limited is a multi-family office and boutique financial advisory firm based in Hong Kong, specializing in wealth management, investment advisory, and strategic financial planning for ultra-high-net-worth families across Asia. The firm provides tailored solutions, including direct investments, fund investments, and co-investment opportunities, with a focus on preserving and growing generational wealth.",,folk,enriched,a5f56926-9724-431a-a774-0a43b6bb878b
BERWIND PRIVATE EQUITY,Private Equity,$4B,$50M-$500M,"Philadelphia, United States",Diversified Industrials,Industrial; Healthcare; Technology; Manufacturing,Growth,20,1886,51-200,https://www.berwind.com,https://www.linkedin.com/company/berwind-corporation,https://twitter.com/BerwindCorp,info@berwind.com,,"Philadelphia; PA; 1500 Market Street, Suite 4500; United States; 19102","Berwind Corporation is a privately held, multi-generational family-owned investment and operating company with a long history dating back to 1886. Berwind Private Equity, its investment arm, focuses on acquiring and growing middle-market companies across industrial, healthcare, and technology sectors, often taking controlling or significant minority stakes in growth-stage businesses.",,folk,enriched,5f212104-5cef-439e-a51a-edeed07481b1
Blink Impact,Family Office,$100M-$200M,$250K-$2M,"Amsterdam, Netherlands",Impact Investing,Sustainable Technology; Healthcare; Fintech; Education; Renewable Energy; Social Enterprise,Pre-seed; Seed; Series A,20,2018,1-10,https://www.blinkimpact.com,https://www.linkedin.com/company/blink-impact,https://twitter.com/BlinkImpact,info@blinkimpact.com,,"Herengracht 450, 1017 CA Amsterdam, Netherlands","Blink Impact is a Netherlands-based family office with a strong focus on impact investing, targeting early-stage companies that drive positive social and environmental change. The firm prioritizes investments in sustainable technologies, healthcare innovation, and financial inclusion, aligning financial returns with measurable impact outcomes.",,,enriched,ab82b54f-bfe7-4350-b1fc-24aeb57e0d3d
CAPITAL-38,Family Office,$1B-$2B,$5M-$50M,"London, United Kingdom","Family Office, Wealth Management, Real Estate Investment, Private Equity",Real Estate; Private Equity; Alternative Assets; Infrastructure,Growth; Bridge,20,2010,11-50,https://www.capital-38.com,https://www.linkedin.com/company/capital-38,,sami.saeed@capitalone.com,,,"CAPITAL-38 is a London-based single-family office managing the wealth of the Sawaf family. The firm specializes in strategic asset management, with a strong focus on real estate investments, private equity, and alternative assets, adopting a long-term, research-driven investment approach to preserve and grow generational wealth.",,folk,enriched,4c835f7b-f31a-439c-93ba-022a6743eef4
Celeste Management,Family Office,$500M-$1B,$1M-$10M,"Geneva, Switzerland",Venture Capital & Private Equity,Digital Media; Technology; Creative Industries; Fintech,Seed; Series A; Series B,20,2010,11-50,https://www.celeste-management.com,https://www.linkedin.com/company/celeste-management,https://twitter.com/CelesteMgmt,contact@celeste-management.com; dimitri.boulanger@celeste-management.com; jules.bertrand@celeste-management.com; trong-tin.le@celeste-management.com; fabien.rizzi@celeste-management.com,,"Rue du Rhône 110, 1204 Geneva, Switzerland","Celeste Management is a single-family office based in Geneva, Switzerland, representing the Roosmale Nepveu family. The firm focuses on venture-stage investments in digital media, technology, and creative sectors, with a geographic preference for the U.S., Israel, and France.",,folk,enriched,67cac8ce-4998-4b94-88ed-637b2bc4005c
CK Holding GmbH,Family Office,$5B+,€1M-€50M,"Munich, Germany","Diversified (Technology, Automotive, Industrial, AI, Sustainability)",Artificial Intelligence,Pre-Seed; Seed,20,2000,11-50,http://ck-holding.de,https://www.linkedin.com/company/ck-holding-gmbh/,,administration@ck-holding.de,,Munich; headquarters; Arabellastraße 30; Germany; 81925,"CK Holding GmbH is a Germany-based single-family office managing the wealth and investments of the Klatten family, one of Germany's most prominent industrial dynasties. The firm focuses on early-stage investments in technology, artificial intelligence, and sustainable industries, with a strong emphasis on long-term value creation and strategic growth.",,folk,enriched,13e02570-7db4-46d2-b1b6-7b2c3d52591e
COFRA Holding AG,Family Office,$10B+,$50M-$500M,"Zug, Switzerland","Retailing, Real Estate, Asset Management, Private Equity, Renewable Energy",Retail; Real Estate; Private Equity; Renewable Energy; Asset Management; Sustainable Infrastructure,Growth; Bridge,20,2001,501-1000,https://www.cofra.com,https://www.linkedin.com/company/cofra-holding-ag,,rainer-marc.frey@horizon21.com,,,"COFRA Holding AG is the investment and holding company for the Brenninkmeijer family, one of Europe's most prominent and private business dynasties. Based in Switzerland, COFRA oversees a diversified portfolio spanning retail (including C&A), real estate, private equity, asset management, and renewable energy, with a strong emphasis on sustainability and long-term value creation.",,folk,enriched,3b684ef9-29f9-4845-8b3f-c321ab138139
COHERE Family Office A/S,Family Office,€5B+,€10M-€100M,"Billund, Denmark",Wealth Management & Investment,Consumer Goods; Real Estate; Renewable Energy; Technology; Impact Investing,Growth; Bridge,20,2005,11-50,https://www.coherefamilyoffice.com,https://www.linkedin.com/company/cohere-family-office,https://twitter.com/COHERE_FO,contact@coherefamilyoffice.com,,"Kirkbi A/S, Koldingvej 2, 7190 Billund, Denmark","COHERE Family Office A/S is a single-family office based in Denmark, managing the wealth and investments of the Kirk Kristiansen family, heirs to the LEGO Group fortune. The firm focuses on long-term, sustainable investments across private equity, real estate, and alternative assets, with a strong emphasis on impact investing and philanthropy.",,,enriched,67b23b4f-c06e-45d9-8128-949a80228e7d
Crescent Cove Advisors,Family Office,$500M-$1B,$1M-$10M,"San Francisco, United States",Financial Services,Technology; Real Estate; Private Equity; Sustainability; Fintech,Seed; Series A; Series B; Growth,20,2010,11-50,https://crescentcove.com/,https://www.linkedin.com/company/crescent-cove-advisors/,https://twitter.com/CrescentCoveAdv,info@crescentcove.com,,San Francisco; CA; 1 Market Street; United States; 94105,"Crescent Cove Advisors is a single-family office managing the wealth of the Holmes family, with a focus on direct investments in technology, real estate, and private equity. The firm emphasizes long-term value creation, sustainability, and strategic growth across its portfolio.",,folk,enriched,b74c5a33-c2aa-4d41-ab70-7a1ae121bbc5
